위도,경도,지정년도,name,addr:full,phone,cuisine,주된음식,행정동,(재)지정,source:date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
33.34266989,126.8260501,2019년,고금삼계탕,,064-787-6674,한식,삼계탕,표선면,재지정,2019-11-01,,번영로3428번길,7,표선면,,,
33.3425479,126.8262043,2018년,고금삼계탕,,064-787-6674,한식,삼계탕,표선면,재지정,2018-11-01,,3428번길,7,표선면,,,
33.32529348,126.8433372,2019년,해뜸,,064-787-7170,한식,흑돼지구이,표선면,재지정,2019-11-01,,민속해안로,584,표선면,,,
33.3229914,126.8248631,2018년,해뜸,,064-787-7170,한식,흑돼지구이,표선면,재지정,2018-11-01,,민속해안로,584,표선면,,,
33.32482301,126.8446993,2019년,멋진녀석들,,064-787-7557,한식,흑돼지구이,표선면,재지정,2019-11-01,,민속해안로,570,표선면,,,
33.3126457,126.8232437,2018년,멋진녀석들,,064-787-7557,한식,흑돼지구이,표선면,재지정,2018-11-01,,민속해안로,570,표선면,,,
33.34429975,126.8490626,2019년,일산바지락손칼국수,,064-787-7764,한식,바지락칼국수,성산읍,재지정,2019-11-01,,일주동로,5595,성산읍,,,
33.344352,126.849207,2018년,일산바지락손칼국수,,064-787-7764,한식,바지락칼국수,성산읍,지정(신규),2018-11-01,,일주동로,5595,성산읍,,,
33.38609012,126.7994449,2019년,오라방식당,,064-787-7878,한식,불고기정식,표선면,재지정,2019-11-01,,성읍서문로,19,표선면,,,
33.3860871,126.7995673,2018년,오라방식당,,064-787-7878,한식,돼지불고기,표선면,재지정,2018-11-01,,성읍서문로,19,표선면,,,
33.39303678,126.7960437,2019년,성읍타운,,064-787-8005,한식,돼지불고기,표선면,재지정,2019-11-01,,성읍민속로,191,표선면,,,
33.3932437,126.7963529,2018년,성읍타운,,064-787-8005,한식,돼지불고기,표선면,재지정,2018-11-01,,성읍민속로,191,표선면,,,
33.31246419,126.8236802,2019년,임숙현돼지주물럭,,064-787-9155,한식,돼지주물럭,표선면,재지정,2019-11-01,,표선동서로,70,표선면,,,
33.3299649,126.838304,2018년,임숙현돼지주물럭,,064-787-9155,한식,돼지주물럭,표선면,재지정,2018-11-01,,표선동서로,70,표선면,,,
33.24357549,126.3268549,2019년,만복흑돼지,,064-792-0095,한식,흑돼지구이,안덕면,재지정,2019-11-01,,산방로,53,안덕면,,,
33.2434627,126.3270381,2018년,만복흑돼지,,064-792-0095,한식,흑돼지구이,안덕면,재지정,2018-11-01,,산방로,53,안덕면,,,
33.2455947,126.3387238,2018년,산방산초가집,,064-792-0688,한식,해물전골,안덕면,재지정,2018-11-01,,화순해안로,189,안덕면,,,
33.22604115,126.2527134,2019년,모이세해장국모슬포점,,064-792-5382,한식,해장국,대정읍,재지정,2019-11-01,,동일하모로,201,대정읍,,,
33.2260759,126.252796,2018년,모이세해장국모슬포점,,064-792-5382,한식,해장국,대정읍,재지정,2018-11-01,,동일하모로,201,대정읍,,,
33.26301038,126.3699935,2019년,해월정서귀포점,,064-792-5664,한식,보말칼국수. 보말죽,안덕면,지정(신규),2019-11-01,,일주서로,1355,안덕면,,,
33.23556116,126.3091053,2019년,고메밀면제주본점,,064-792-6777,한식,밀면,안덕면,지정(신규),2019-11-01,,산방로,248,안덕면,,,
33.2172336,126.2526168,2018년,풍천민물장어,,064-792-8434,한식,장어구이,대정읍,재지정,2018-11-01,,최남단해안로,37,대정읍,,,
33.23226409,126.2631424,2019년,미향해장국모슬포점,,064-792-8863,한식,해장국,대정읍,재지정,2019-11-01,,일주서로,2476,대정읍,,,
33.2402708,126.2507128,2018년,미향해장국모슬포점,,064-792-8863,한식,해장국,대정읍,재지정,2018-11-01,,일주서로,2476,대정읍,,,
33.24357549,126.3268549,2019년,만복밀면,,064-794-0015,한식,밀면,안덕면,재지정,2019-11-01,,산방로,53,안덕면,,,
33.21882146,126.2510317,2019년,부두식당,,064-794-1223,한식,대방어회. 갈치조림,대정읍,재지정,2019-11-01,,하모항구로,62,대정읍,,,
33.2187678,126.2511222,2018년,부두식당,,064-794-1223,한식,대방어회. 갈치조림,대정읍,재지정,2018-11-01,,하모항구로,62,대정읍,,,
33.2469758,126.3022744,2019년,신옛촌,,064-794-1688,한식,갈치조림,안덕면,재지정,2019-11-01,,사계로,187-6,안덕면,,,
33.2331246,126.3088085,2018년,신옛촌,,064-794-1688,한식,갈치조림,안덕면,재지정,2018-11-01,,사계로,187-6,안덕면,,,
33.22336289,126.2541983,2019년,산방식당,,064-794-2165,한식,밀냉면,대정읍,재지정,2019-11-01,,하모이삼로,62,대정읍,,,
33.223395,126.2543017,2018년,산방식당,,064-794-2165,한식,밀냉면,대정읍,재지정,2018-11-01,,하모이삼로,62,대정읍,,,
33.3117075,126.7168645,2018년,은빌레식당,,064-794-3901,한식,정식,남원읍,지정(신규),2018-11-01,,한신로,247-3,남원읍,,,
33.26447927,126.3705414,2019년,춘심이네,,064-794-4010,한식,통갈치구이,안덕면,재지정,2019-11-01,,창천중앙로24번길,16,안덕면,,,
33.2647393,126.3705871,2018년,춘심이네,,064-794-4010,한식,통갈치구이,안덕면,재지정,2018-11-01,,창천중앙로24번길,16,안덕면,,,
33.20717899,126.290322,2019년,제주강남해물탕,,064-794-4616,한식,해물탕,대정읍,지정(신규),2019-11-01,,형제해안로,316,대정읍,,,
33.22109616,126.2528483,2019년,올랭이와물꾸럭,,064-794-5022,한식,오리문어전골,대정읍,재지정,2019-11-01,,신영로,93-5,대정읍,,,
33.2210562,126.2529388,2018년,올랭이와물꾸럭,,064-794-5022,한식,오리문어전골,대정읍,재지정,2018-11-01,,신영로,93-5,대정읍,,,
33.22374328,126.2535057,2019년,광회숯불구이,,064-794-6242,한식,돼지갈비.돌솥밥정식,대정읍,재지정,2019-11-01,,하모이삼로,55,대정읍,,,
33.2236858,126.2535655,2018년,상호네숯불갈비,,064-794-6242,한식,돼지갈비.돌솥밥정식,대정읍,재지정,2018-11-01,,하모이삼로,55,대정읍,,,
33.27809762,126.362506,2019년,셰프와흑돼지,,064-794-7947,한식,돼지고기정식,안덕면,재지정,2019-11-01,,한창로110번길,62,안덕면,,,
33.2752474,126.364145,2018년,셰프와흑돼지,,064-794-7947,한식,돼지고기정식,안덕면,지정(신규),2018-11-01,,한창로110번길,62,안덕면,,,
33.2199759,126.2489994,2019년,옥돔식당,,064-794-8833,한식,보말국. 보말칼국수,대정읍,재지정,2019-11-01,,신영로36번길,62,대정읍,,,
33.2199418,126.2490877,2018년,옥돔식당,,064-794-8833,한식,보말국. 보말칼국수,대정읍,재지정,2018-11-01,,신영로36번길,62,대정읍,,,
33.24682687,126.5578579,2019년,셰프신,,064-901-0099,한식,뷔페,천지동,지정(신규),2019-11-01,,태평로,347,,,,
33.34671735,126.783167,2019년,메밀밭에가시리,,064-901-0480,한식,메밀국수. 냉면,표선면,지정(신규),2019-11-01,,가시로,423,표선면,,,
33.25365771,126.5618329,2019년,라라코스트서귀포점,,064-733-3321,패밀리레스트랑,파스타. 필라프,동홍동,재지정,2019-11-01,,일주동로,8670,,,,
33.27705209,126.5665701,2019년,서귀포차이나타운,,064-733-2111,중식,중화요리,영천동,재지정,2019-11-01,,동홍로,332,,,,
33.2770021,126.566832,2018년,서귀포차이나타운,,064-733-2111,중식,중화요리,영천동,재지정,2018-11-01,,동홍로,332,,,,
33.2501856,126.4315441,2018년,사해방,,064-738-7775,중식,짜장. 짬뽕,중문동,재지정,2018-11-01,,중문관광로,338,,,,
33.24490843,126.5633858,2019년,덕성원본점,,064-762-2402,중식,탕수육. 꽃게짬뽕,정방동,재지정,2019-11-01,,태평로401번길,4,,,,
33.2449505,126.5635161,2018년,덕성원본점,,064-762-2402,중식,탕수육. 꽃게짬뽕,정방동,재지정,2018-11-01,,태평로401번길,4,,,,
33.24493773,126.5696441,2019년,만사성,,064-762-3636,중식,짜장면. 짬뽕,정방동,재지정,2019-11-01,,소암로,37,,,,
33.2449864,126.569682,2018년,만사성,,064-762-3636,중식,짜장면. 짬뽕,정방동,재지정,2018-11-01,,소암로,37,,,,
33.3270813,126.8316509,2018년,대우반점,,064-787-2577,중식,짜장면. 짬뽕,표선면,재지정,2018-11-01,,표선중앙로,66,표선면,,,
33.32710323,126.8315541,2019년,대우반점,,064-787-5333,중식,짜장면. 짬뽕,표선면,재지정,2019-11-01,,표선중앙로,66,표선면,,,
33.24737546,126.3348681,2019년,양자강,,064-792-1181,중식,짜장면. 짬뽕,안덕면,지정(신규),2019-11-01,,화순중앙로54번길,10,안덕면,,,
33.22576204,126.2519387,2019년,신태백관,,064-794-8537,중식,짬뽕.탕수육,대정읍,재지정,2019-11-01,,동일하모로,196,대정읍,,,
33.2256828,126.2520272,2018년,신태백관,,064-794-8537,중식,짬뽕.탕수육,대정읍,재지정,2018-11-01,,동일하모로,196,대정읍,,,
33.24170235,126.5663063,2019년,보물섬횟집,,064-732-0009,일식,활어회,송산동,재지정,2019-11-01,,칠십리로,105,,,,
33.2417636,126.5664341,2018년,보물섬횟집,,064-732-0009,일식,활어회,송산동,재지정,2018-11-01,,칠십리로,105,,,,
33.24327725,126.5678654,2019년,영빈횟집,,064-732-3488,일식,활어회,송산동,재지정,2019-11-01,,칠십리로,129,,,,
33.2432869,126.5679629,2018년,영빈횟집,,064-732-3488,일식,활어회,송산동,재지정,2018-11-01,,칠십리로,129,,,,
33.24366756,126.5682263,2019년,동해미락,,064-733-5921,일식,활어회,송산동,재지정,2019-11-01,,칠십리로,133,,,,
33.2436722,126.5683032,2018년,동해미락,,064-733-5921,일식,활어회,송산동,재지정,2018-11-01,,칠십리로,133,,,,
33.24417528,126.5644548,2019년,죽림횟집,,064-733-7688,일식,활어회,송산동,재지정,2019-11-01,,솔동산로,5-1,,,,
33.244185,126.5645362,2018년,죽림횟집,,064-733-7688,일식,활어회,송산동,재지정,2018-11-01,,솔동산로,5-1,,,,
33.24964536,126.5632157,2019년,우정회센타,,064-733-8522,일식,생선회.초밥.물회,중앙동,재지정,2019-11-01,,중앙로54번길,32,,,,
33.2496086,126.5633187,2018년,우정회센타,,064-733-8522,일식,생선회.초밥.물회,중앙동,재지정,2018-11-01,,중앙로54번길,32,,,,
33.23857972,126.4310673,2019년,대포어촌횟집,,064-738-0560,일식,활어회. 매운탕,중문동,재지정,2019-11-01,,이어도로,75,,,,
33.2386429,126.4311409,2018년,대포어촌횟집,,064-738-0560,일식,활어회.매운탕,중문동,지정(신규),2018-11-01,,이어도로,75,,,,
33.4478965,126.9160291,2018년,성산어멍횟집,,064-738-1177,일식,활어회,성산읍,지정(신규),2018-11-01,,동류암로39번길,9-2,성산읍,,,
33.2394177,126.438151,2019년,큰갯물횟집,,064-738-1625,일식,활어회,중문동,재지정,2019-11-01,,대포로,161,,,,
33.2394129,126.4382383,2018년,큰갯물횟집,,064-738-1625,일식,활어회,중문동,재지정,2018-11-01,,대포로,161,,,,
33.24969846,126.4115565,2019년,신우성송도횟집,,064-738-3191,일식,활어회. 갈치구이,예래동,재지정,2019-11-01,,중문관광로72번길,29-9,,,,
33.2496778,126.4113633,2018년,신우성송도횟집,,064-738-3191,일식,활어회. 고등어.갈치구이,예래동,재지정,2018-11-01,,중문관광로72번길,29-9,,,,
33.2390286,126.4427311,2019년,대포해송,,064-738-4060,일식,활어회,중문동,재지정,2019-11-01,,이어도로,200-7,,,,
33.2389485,126.442831,2018년,대포해송,,064-738-4060,일식,활어회,중문동,재지정,2018-11-01,,이어도로,200-7,,,,
33.2392443,126.4392668,2019년,대포동산횟집,,064-738-6060,일식,회정식,중문동,재지정,2019-11-01,,이어도로,164,,,,
33.2392452,126.4393839,2018년,대포동산횟집,,064-738-6060,일식,회정식,중문동,재지정,2018-11-01,,이어도로,164,,,,
33.25276842,126.5036822,2019년,다금바리횟집,,064-739-1900,일식,활어회. 매운탕,대천동,재지정,2019-11-01,,대청로,37,,,,
33.2541205,126.560076,2018년,다금바리횟집,,064-739-1900,일식,활어회. 매운탕,대천동,재지정,2018-11-01,,대청로,24,,,,
33.24526877,126.5222635,2019년,하영횟집,,064-739-8161,일식,활어회. 매운탕,대륜동,재지정,2019-11-01,,이어도로,1043,,,,
33.2452354,126.5223527,2018년,하영횟집,,064-739-8161,일식,활어회. 매운탕,대륜동,재지정,2018-11-01,,이어도로,1043,,,,
33.24659849,126.5629097,2019년,쌍둥이횟집본점,,064-762-0478,일식,활어회. 매운탕,정방동,재지정,2019-11-01,,중정로62번길,14,,,,
33.246589,126.5629979,2018년,쌍둥이횟집본점,,064-762-0478,일식,활어회. 매운탕,정방동,재지정,2018-11-01,,중정로62번길,14,,,,
33.23996577,126.5629981,2019년,선영횟집,,064-762-4666,일식,활어회,송산동,재지정,2019-11-01,,칠십리로,61-1,,,,
33.2399882,126.562989,2018년,선영횟집,,064-762-4666,일식,활어회,송산동,재지정,2018-11-01,,칠십리로,61-1,,,,
33.24909827,126.5667528,2019년,독도참치,,064-762-5656,일식,참치요리,중앙동,재지정,2019-11-01,,동문로,62-1,,,,
33.2491066,126.5668572,2018년,독도참치,,064-762-5656,일식,참치요리,중앙동,재지정,2018-11-01,,동문로,62-1,,,,
33.2465865,126.5627568,2019년,신관식당,,064-763-0479,일식,활어회. 매운탕,정방동,재지정,2019-11-01,,태평로439번길,42,,,,
33.2465881,126.5628434,2018년,신관식당,,064-763-0479,일식,활어회.매운탕,정방동,지정(신규),2018-11-01,,태평로439번길,42,,,,
33.24103415,126.5616767,2019년,제주해풍횟집,,064-763-1008,일식,활어회,송산동,재지정,2019-11-01,,칠십리로,41,,,,
33.2410335,126.5617669,2018년,제주해풍횟집,,064-763-1008,일식,활어회,송산동,재지정,2018-11-01,,칠십리로,41,,,,
33.2729529,126.6529332,2019년,나그네쉼터어시장수산식당,,064-764-1821,일식,활어회,남원읍,재지정,2019-11-01,,태위로,48,남원읍,,,
33.2729546,126.6530154,2018년,나그네쉼터어시장수산식당,,064-764-1821,일식,활어회,남원읍,지정(신규),2018-11-01,,태위로,48,남원읍,,,
33.28187228,126.7460233,2019년,태흥횟집,,064-764-2896,일식,활어회,남원읍,재지정,2019-11-01,,남태해안로,435,남원읍,,,
33.2818679,126.7461627,2018년,태흥횟집,,064-764-2896,일식,활어회,남원읍,재지정,2018-11-01,,남태해안로,435,남원읍,,,
33.2781148,126.7179244,2018년,남원골포구랑,,064-764-5954,일식,활어회,남원읍,재지정,2018-11-01,,남원회관로,46,남원읍,,,
33.4494963,126.920717,2018년,백록,,064-782-8002,일식,활어회,성산읍,재지정,2018-11-01,,25번길,12,성산읍,,,
33.44810581,126.9157579,2019년,성산어멍횟집,,064-783-1177,일식,활어회,성산읍,재지정,2019-11-01,,동류암로39번길,9-2,성산읍,,,
33.4592266,126.9300635,2018년,해촌,,064-784-8001,일식,해물뚝배기,성산읍,재지정,2018-11-01,,일출로,220,성산읍,,,
33.4647124,126.9358557,2018년,바다풍경,,064-784-9779,일식,해물뚝배기,성산읍,재지정,2018-11-01,,일출로288번길,17,성산읍,,,
33.3263531,126.8441227,2018년,금데기식당,,064-787-1575,일식,활어회,표선면,재지정,2018-11-01,,표선당포로,19-5,표선면,,,
33.3250737,126.8441192,2018년,다미진,,064-787-5050,일식,활어회,표선면,재지정,2018-11-01,,민속해안로,578-1,표선면,,,
33.3262623,126.8442096,2019년,국수앤백사장회센터,,064-787-5630,일식,활어회,표선면,재지정,2019-11-01,,표선당포로,19-3,표선면,,,
33.3262302,126.8442811,2018년,국수앤백사장회센터,,064-787-5630,일식,활어회,표선면,재지정,2018-11-01,,표선당포로,19-3,표선면,,,
33.3257154,126.8443048,2019년,강해일횟집,,064-787-7270,일식,활어회,표선면,재지정,2019-11-01,,표선당포로,14,표선면,,,
33.3257158,126.844434,2018년,강해일횟집,,064-787-7270,일식,활어회,표선면,재지정,2018-11-01,,표선당포로,14,표선면,,,
33.32600614,126.8349244,2019년,표선일번회센타,,064-787-7277,일식,활어회,표선면,재지정,2019-11-01,,표선중앙로,103,표선면,,,
33.3259793,126.834993,2018년,표선일번회센타,,064-787-7277,일식,활어회,표선면,지정(신규),2018-11-01,,표선중앙로,103,표선면,,,
33.2434627,126.3270381,2018년,만복해물탕,,064-794-0015,일식,활어회,안덕면,재지정,2018-11-01,,산방로,53,안덕면,,,
33.23023416,126.3088163,2019년,남경미락,,064-794-0055,일식,활어회,안덕면,재지정,2019-11-01,,사계남로,190-7,안덕면,,,
33.2302184,126.3089494,2018년,남경미락,,064-794-0055,일식,활어회,안덕면,재지정,2018-11-01,,사계남로,190-7,안덕면,,,
33.22834737,126.3075564,2019년,진미명가식당,,064-794-3639,일식,활어회,안덕면,재지정,2019-11-01,,사계남로,167,안덕면,,,
33.2283602,126.3076807,2018년,진미명가식당,,064-794-3639,일식,활어회,안덕면,재지정,2018-11-01,,사계남로,167,안덕면,,,
33.2304839,126.2451951,2019년,스시향,,064-794-7973,일식,활어회,대정읍,재지정,2019-11-01,,대한로,33,대정읍,,,
33.2406592,126.2451919,2018년,스시향,,064-794-7973,일식,활어회,대정읍,지정(신규),2018-11-01,,대한로,33,대정읍,,,
33.21693288,126.2520858,2019년,최남단식당,,064-794-9191,일식,생선회.조림류,대정읍,재지정,2019-11-01,,최남단해안로,40,대정읍,,,
33.2169105,126.252206,2018년,최남단식당,,064-794-9191,일식,생선회.조림류,대정읍,재지정,2018-11-01,,최남단해안로,40,대정읍,,,
33.2159202,126.2528253,2018년,우사미,,064-794-9933,일식,활어회,대정읍,재지정,2018-11-01,,최남단해안로,51,대정읍,,,
33.2537883,126.5618273,2018년,라라코스트서귀포점,,064-733-3231,경양식,파스타.필라프,동홍동,지정(신규),2018-11-01,,일주동로,8670,,,,
33.2521893,126.5379776,2018년,브런치더썸,,064-738-7100,경양식,브런치. 흑돼지스테이크,대륜동,재지정,2018-11-01,,일주동로,8921,,,,
33.25504273,126.5602314,2019년,하루의하루,,064-767-3777,경양식,돈까스,서홍동,재지정,2019-11-01,,중앙로117번길,3,,,,
33.2550426,126.5603624,2018년,도도한돈까스,,064-787-7277,경양식,돈까스,서홍동,지정(신규),2018-11-01,,중앙로117번길,3,,,,
