위도,경도,amenity,name,addr:full,phone,cuisine,source,source:date,addr:subdistrict,addr:district,addr:street,addr:housenumber,addr:unit,level,addr:door
33.3299649,126.838304,restaurant,임숙현돼지주물럭,,+82 64 787 9155,korean,공공데이터포털,2018-11-01,표선면,,표선동서로,70,,,
33.24357549,126.3268549,restaurant,만복흑돼지,,+82 64 792 0095,korean,공공데이터포털,2019-11-01,안덕면,,산방로,53,,,
33.2434627,126.3270381,restaurant,만복흑돼지,,+82 64 792 0095,korean,공공데이터포털,2018-11-01,안덕면,,산방로,53,,,
33.2455947,126.3387238,restaurant,산방산초가집,,+82 64 792 0688,korean,공공데이터포털,2018-11-01,안덕면,,화순해안로,189,,,
33.22604115,126.2527134,restaurant,모이세해장국모슬포점,,+82 64 792 5382,korean,공공데이터포털,2019-11-01,대정읍,,동일하모로,201,,,
33.2260759,126.252796,restaurant,모이세해장국모슬포점,,+82 64 792 5382,korean,공공데이터포털,2018-11-01,대정읍,,동일하모로,201,,,
33.26301038,126.3699935,restaurant,해월정서귀포점,,+82 64 792 5664,korean,공공데이터포털,2019-11-01,안덕면,,일주서로,1355,,,
33.23556116,126.3091053,restaurant,고메밀면제주본점,,+82 64 792 6777,korean,공공데이터포털,2019-11-01,안덕면,,산방로,248,,,
33.2172336,126.2526168,restaurant,풍천민물장어,,+82 64 792 8434,korean,공공데이터포털,2018-11-01,대정읍,,최남단해안로,37,,,
33.23226409,126.2631424,restaurant,미향해장국모슬포점,,+82 64 792 8863,korean,공공데이터포털,2019-11-01,대정읍,,일주서로,2476,,,
33.2402708,126.2507128,restaurant,미향해장국모슬포점,,+82 64 792 8863,korean,공공데이터포털,2018-11-01,대정읍,,일주서로,2476,,,
33.24357549,126.3268549,restaurant,만복밀면,,+82 64 794 0015,korean,공공데이터포털,2019-11-01,안덕면,,산방로,53,,,
33.21882146,126.2510317,restaurant,부두식당,,+82 64 794 1223,korean,공공데이터포털,2019-11-01,대정읍,,하모항구로,62,,,
33.2187678,126.2511222,restaurant,부두식당,,+82 64 794 1223,korean,공공데이터포털,2018-11-01,대정읍,,하모항구로,62,,,
33.2469758,126.3022744,restaurant,신옛촌,,+82 64 794 1688,korean,공공데이터포털,2019-11-01,안덕면,,사계로,187-6,,,
33.2331246,126.3088085,restaurant,신옛촌,,+82 64 794 1688,korean,공공데이터포털,2018-11-01,안덕면,,사계로,187-6,,,
33.22336289,126.2541983,restaurant,산방식당,,+82 64 794 2165,korean,공공데이터포털,2019-11-01,대정읍,,하모이삼로,62,,,
33.223395,126.2543017,restaurant,산방식당,,+82 64 794 2165,korean,공공데이터포털,2018-11-01,대정읍,,하모이삼로,62,,,
33.3117075,126.7168645,restaurant,은빌레식당,,+82 64 794 3901,korean,공공데이터포털,2018-11-01,남원읍,,한신로,247-3,,,
33.26447927,126.3705414,restaurant,춘심이네,,+82 64 794 4010,korean,공공데이터포털,2019-11-01,안덕면,,창천중앙로24번길,16,,,
33.2647393,126.3705871,restaurant,춘심이네,,+82 64 794 4010,korean,공공데이터포털,2018-11-01,안덕면,,창천중앙로24번길,16,,,
33.20717899,126.290322,restaurant,제주강남해물탕,,+82 64 794 4616,korean,공공데이터포털,2019-11-01,대정읍,,형제해안로,316,,,
33.22109616,126.2528483,restaurant,올랭이와물꾸럭,,+82 64 794 5022,korean,공공데이터포털,2019-11-01,대정읍,,신영로,93-5,,,
33.2210562,126.2529388,restaurant,올랭이와물꾸럭,,+82 64 794 5022,korean,공공데이터포털,2018-11-01,대정읍,,신영로,93-5,,,
33.22374328,126.2535057,restaurant,광회숯불구이,,+82 64 794 6242,korean,공공데이터포털,2019-11-01,대정읍,,하모이삼로,55,,,
33.2236858,126.2535655,restaurant,상호네숯불갈비,,+82 64 794 6242,korean,공공데이터포털,2018-11-01,대정읍,,하모이삼로,55,,,
33.27809762,126.362506,restaurant,셰프와흑돼지,,+82 64 794 7947,korean,공공데이터포털,2019-11-01,안덕면,,한창로110번길,62,,,
33.2752474,126.364145,restaurant,셰프와흑돼지,,+82 64 794 7947,korean,공공데이터포털,2018-11-01,안덕면,,한창로110번길,62,,,
33.2199759,126.2489994,restaurant,옥돔식당,,+82 64 794 8833,korean,공공데이터포털,2019-11-01,대정읍,,신영로36번길,62,,,
33.2199418,126.2490877,restaurant,옥돔식당,,+82 64 794 8833,korean,공공데이터포털,2018-11-01,대정읍,,신영로36번길,62,,,
33.24682687,126.5578579,restaurant,셰프신,,+82 64 901 0099,korean,공공데이터포털,2019-11-01,천지동,,태평로,347,,,
33.34671735,126.783167,restaurant,메밀밭에가시리,,+82 64 901 0480,korean,공공데이터포털,2019-11-01,표선면,,가시로,423,,,
33.25365771,126.5618329,restaurant,라라코스트서귀포점,,+82 64 733 3321,international,공공데이터포털,2019-11-01,동홍동,,일주동로,8670,,,
33.27705209,126.5665701,restaurant,서귀포차이나타운,,+82 64 733 2111,chinese,공공데이터포털,2019-11-01,영천동,,동홍로,332,,,
33.2770021,126.566832,restaurant,서귀포차이나타운,,+82 64 733 2111,chinese,공공데이터포털,2018-11-01,영천동,,동홍로,332,,,
33.2501856,126.4315441,restaurant,사해방,,+82 64 738 7775,chinese,공공데이터포털,2018-11-01,중문동,,중문관광로,338,,,
33.24490843,126.5633858,restaurant,덕성원본점,,+82 64 762 2402,chinese,공공데이터포털,2019-11-01,정방동,,태평로401번길,4,,,
33.2449505,126.5635161,restaurant,덕성원본점,,+82 64 762 2402,chinese,공공데이터포털,2018-11-01,정방동,,태평로401번길,4,,,
33.24493773,126.5696441,restaurant,만사성,,+82 64 762 3636,chinese,공공데이터포털,2019-11-01,정방동,,소암로,37,,,
33.2449864,126.569682,restaurant,만사성,,+82 64 762 3636,chinese,공공데이터포털,2018-11-01,정방동,,소암로,37,,,
33.3270813,126.8316509,restaurant,대우반점,,+82 64 787 2577,chinese,공공데이터포털,2018-11-01,표선면,,표선중앙로,66,,,
33.32710323,126.8315541,restaurant,대우반점,,+82 64 787 5333,chinese,공공데이터포털,2019-11-01,표선면,,표선중앙로,66,,,
33.24737546,126.3348681,restaurant,양자강,,+82 64 792 1181,chinese,공공데이터포털,2019-11-01,안덕면,,화순중앙로54번길,10,,,
33.22576204,126.2519387,restaurant,신태백관,,+82 64 794 8537,chinese,공공데이터포털,2019-11-01,대정읍,,동일하모로,196,,,
33.2256828,126.2520272,restaurant,신태백관,,+82 64 794 8537,chinese,공공데이터포털,2018-11-01,대정읍,,동일하모로,196,,,
33.24170235,126.5663063,restaurant,보물섬횟집,,+82 64 732 0009,japanese,공공데이터포털,2019-11-01,송산동,,칠십리로,105,,,
33.2417636,126.5664341,restaurant,보물섬횟집,,+82 64 732 0009,japanese,공공데이터포털,2018-11-01,송산동,,칠십리로,105,,,
33.24327725,126.5678654,restaurant,영빈횟집,,+82 64 732 3488,japanese,공공데이터포털,2019-11-01,송산동,,칠십리로,129,,,
33.2432869,126.5679629,restaurant,영빈횟집,,+82 64 732 3488,japanese,공공데이터포털,2018-11-01,송산동,,칠십리로,129,,,
33.24366756,126.5682263,restaurant,동해미락,,+82 64 733 5921,japanese,공공데이터포털,2019-11-01,송산동,,칠십리로,133,,,
33.2436722,126.5683032,restaurant,동해미락,,+82 64 733 5921,japanese,공공데이터포털,2018-11-01,송산동,,칠십리로,133,,,
33.24417528,126.5644548,restaurant,죽림횟집,,+82 64 733 7688,japanese,공공데이터포털,2019-11-01,송산동,,솔동산로,5-1,,,
33.244185,126.5645362,restaurant,죽림횟집,,+82 64 733 7688,japanese,공공데이터포털,2018-11-01,송산동,,솔동산로,5-1,,,
33.24964536,126.5632157,restaurant,우정회센타,,+82 64 733 8522,japanese,공공데이터포털,2019-11-01,중앙동,,중앙로54번길,32,,,
33.2496086,126.5633187,restaurant,우정회센타,,+82 64 733 8522,japanese,공공데이터포털,2018-11-01,중앙동,,중앙로54번길,32,,,
33.23857972,126.4310673,restaurant,대포어촌횟집,,+82 64 738 0560,japanese,공공데이터포털,2019-11-01,중문동,,이어도로,75,,,
33.2386429,126.4311409,restaurant,대포어촌횟집,,+82 64 738 0560,japanese,공공데이터포털,2018-11-01,중문동,,이어도로,75,,,
33.4478965,126.9160291,restaurant,성산어멍횟집,,+82 64 738 1177,japanese,공공데이터포털,2018-11-01,성산읍,,동류암로39번길,9-2,,,
33.2394177,126.438151,restaurant,큰갯물횟집,,+82 64 738 1625,japanese,공공데이터포털,2019-11-01,중문동,,대포로,161,,,
33.2394129,126.4382383,restaurant,큰갯물횟집,,+82 64 738 1625,japanese,공공데이터포털,2018-11-01,중문동,,대포로,161,,,
33.24969846,126.4115565,restaurant,신우성송도횟집,,+82 64 738 3191,japanese,공공데이터포털,2019-11-01,예래동,,중문관광로72번길,29-9,,,
33.2496778,126.4113633,restaurant,신우성송도횟집,,+82 64 738 3191,japanese,공공데이터포털,2018-11-01,예래동,,중문관광로72번길,29-9,,,
33.2390286,126.4427311,restaurant,대포해송,,+82 64 738 4060,japanese,공공데이터포털,2019-11-01,중문동,,이어도로,200-7,,,
33.2389485,126.442831,restaurant,대포해송,,+82 64 738 4060,japanese,공공데이터포털,2018-11-01,중문동,,이어도로,200-7,,,
33.2392443,126.4392668,restaurant,대포동산횟집,,+82 64 738 6060,japanese,공공데이터포털,2019-11-01,중문동,,이어도로,164,,,
33.2392452,126.4393839,restaurant,대포동산횟집,,+82 64 738 6060,japanese,공공데이터포털,2018-11-01,중문동,,이어도로,164,,,
33.25276842,126.5036822,restaurant,다금바리횟집,,+82 64 739 1900,japanese,공공데이터포털,2019-11-01,대천동,,대청로,37,,,
33.2541205,126.560076,restaurant,다금바리횟집,,+82 64 739 1900,japanese,공공데이터포털,2018-11-01,대천동,,대청로,24,,,
33.24526877,126.5222635,restaurant,하영횟집,,+82 64 739 8161,japanese,공공데이터포털,2019-11-01,대륜동,,이어도로,1043,,,
33.2452354,126.5223527,restaurant,하영횟집,,+82 64 739 8161,japanese,공공데이터포털,2018-11-01,대륜동,,이어도로,1043,,,
33.24659849,126.5629097,restaurant,쌍둥이횟집본점,,+82 64 762 0478,japanese,공공데이터포털,2019-11-01,정방동,,중정로62번길,14,,,
33.246589,126.5629979,restaurant,쌍둥이횟집본점,,+82 64 762 0478,japanese,공공데이터포털,2018-11-01,정방동,,중정로62번길,14,,,
33.23996577,126.5629981,restaurant,선영횟집,,+82 64 762 4666,japanese,공공데이터포털,2019-11-01,송산동,,칠십리로,61-1,,,
33.2399882,126.562989,restaurant,선영횟집,,+82 64 762 4666,japanese,공공데이터포털,2018-11-01,송산동,,칠십리로,61-1,,,
33.24909827,126.5667528,restaurant,독도참치,,+82 64 762 5656,japanese,공공데이터포털,2019-11-01,중앙동,,동문로,62-1,,,
33.2491066,126.5668572,restaurant,독도참치,,+82 64 762 5656,japanese,공공데이터포털,2018-11-01,중앙동,,동문로,62-1,,,
33.2465865,126.5627568,restaurant,신관식당,,+82 64 763 0479,japanese,공공데이터포털,2019-11-01,정방동,,태평로439번길,42,,,
33.2465881,126.5628434,restaurant,신관식당,,+82 64 763 0479,japanese,공공데이터포털,2018-11-01,정방동,,태평로439번길,42,,,
33.24103415,126.5616767,restaurant,제주해풍횟집,,+82 64 763 1008,japanese,공공데이터포털,2019-11-01,송산동,,칠십리로,41,,,
33.2410335,126.5617669,restaurant,제주해풍횟집,,+82 64 763 1008,japanese,공공데이터포털,2018-11-01,송산동,,칠십리로,41,,,
33.2729529,126.6529332,restaurant,나그네쉼터어시장수산식당,,+82 64 764 1821,japanese,공공데이터포털,2019-11-01,남원읍,,태위로,48,,,
33.2729546,126.6530154,restaurant,나그네쉼터어시장수산식당,,+82 64 764 1821,japanese,공공데이터포털,2018-11-01,남원읍,,태위로,48,,,
33.28187228,126.7460233,restaurant,태흥횟집,,+82 64 764 2896,japanese,공공데이터포털,2019-11-01,남원읍,,남태해안로,435,,,
33.2818679,126.7461627,restaurant,태흥횟집,,+82 64 764 2896,japanese,공공데이터포털,2018-11-01,남원읍,,남태해안로,435,,,
33.2781148,126.7179244,restaurant,남원골포구랑,,+82 64 764 5954,japanese,공공데이터포털,2018-11-01,남원읍,,남원회관로,46,,,
33.4494963,126.920717,restaurant,백록,,+82 64 782 8002,japanese,공공데이터포털,2018-11-01,성산읍,,섭지코지로25번길,12,,,
33.44810581,126.9157579,restaurant,성산어멍횟집,,+82 64 783 1177,japanese,공공데이터포털,2019-11-01,성산읍,,동류암로39번길,9-2,,,
33.4592266,126.9300635,restaurant,해촌,,+82 64 784 8001,japanese,공공데이터포털,2018-11-01,성산읍,,일출로,220,,,
33.4647124,126.9358557,restaurant,바다풍경,,+82 64 784 9779,japanese,공공데이터포털,2018-11-01,성산읍,,일출로288번길,17,,,
33.3263531,126.8441227,restaurant,금데기식당,,+82 64 787 1575,japanese,공공데이터포털,2018-11-01,표선면,,표선당포로,19-5,,,
33.3250737,126.8441192,restaurant,다미진,,+82 64 787 5050,japanese,공공데이터포털,2018-11-01,표선면,,민속해안로,578-1,,,
33.3262623,126.8442096,restaurant,국수앤백사장회센터,,+82 64 787 5630,japanese,공공데이터포털,2019-11-01,표선면,,표선당포로,19-3,,,
33.3262302,126.8442811,restaurant,국수앤백사장회센터,,+82 64 787 5630,japanese,공공데이터포털,2018-11-01,표선면,,표선당포로,19-3,,,
33.3257154,126.8443048,restaurant,강해일횟집,,+82 64 787 7270,japanese,공공데이터포털,2019-11-01,표선면,,표선당포로,14,,,
33.3257158,126.844434,restaurant,강해일횟집,,+82 64 787 7270,japanese,공공데이터포털,2018-11-01,표선면,,표선당포로,14,,,
33.32600614,126.8349244,restaurant,표선일번회센타,,+82 64 787 7277,japanese,공공데이터포털,2019-11-01,표선면,,표선중앙로,103,,,
33.3259793,126.834993,restaurant,표선일번회센타,,+82 64 787 7277,japanese,공공데이터포털,2018-11-01,표선면,,표선중앙로,103,,,
33.2434627,126.3270381,restaurant,만복해물탕,,+82 64 794 0015,japanese,공공데이터포털,2018-11-01,안덕면,,산방로,53,,,
33.23023416,126.3088163,restaurant,남경미락,,+82 64 794 0055,japanese,공공데이터포털,2019-11-01,안덕면,,사계남로,190-7,,,
33.2302184,126.3089494,restaurant,남경미락,,+82 64 794 0055,japanese,공공데이터포털,2018-11-01,안덕면,,사계남로,190-7,,,
33.22834737,126.3075564,restaurant,진미명가식당,,+82 64 794 3639,japanese,공공데이터포털,2019-11-01,안덕면,,사계남로,167,,,
33.2283602,126.3076807,restaurant,진미명가식당,,+82 64 794 3639,japanese,공공데이터포털,2018-11-01,안덕면,,사계남로,167,,,
33.2304839,126.2451951,restaurant,스시향,,+82 64 794 7973,japanese,공공데이터포털,2019-11-01,대정읍,,대한로,33,,,
33.2406592,126.2451919,restaurant,스시향,,+82 64 794 7973,japanese,공공데이터포털,2018-11-01,대정읍,,대한로,33,,,
33.21693288,126.2520858,restaurant,최남단식당,,+82 64 794 9191,japanese,공공데이터포털,2019-11-01,대정읍,,최남단해안로,40,,,
33.2169105,126.252206,restaurant,최남단식당,,+82 64 794 9191,japanese,공공데이터포털,2018-11-01,대정읍,,최남단해안로,40,,,
33.2159202,126.2528253,restaurant,우사미,,+82 64 794 9933,japanese,공공데이터포털,2018-11-01,대정읍,,최남단해안로,51,,,
33.2537883,126.5618273,restaurant,라라코스트서귀포점,,+82 64 733 3231,international,공공데이터포털,2018-11-01,동홍동,,일주동로,8670,,,
33.2521893,126.5379776,restaurant,브런치더썸,,+82 64 738 7100,international,공공데이터포털,2018-11-01,대륜동,,일주동로,8921,,,
33.25504273,126.5602314,restaurant,하루의하루,,+82 64 767 3777,international,공공데이터포털,2019-11-01,서홍동,,중앙로117번길,3,,,
33.2550426,126.5603624,restaurant,도도한돈까스,,+82 64 787 7277,international,공공데이터포털,2018-11-01,서홍동,,중앙로117번길,3,,,
